-4.724887847900390625e+01,-4.771763610839843750e+01,-5.028290557861328125e+01,-4.530432128906250000e+01,-4.759809112548828125e+01,-4.987670135498046875e+01,-4.823538970947265625e+01,-4.839405059814453125e+01,-4.692719268798828125e+01,-4.783683013916015625e+01,-4.824656677246093750e+01,-5.150355148315429688e+01,-4.978965377807617188e+01,-4.997261428833007812e+01,-4.882641601562500000e+01,-5.149114227294921875e+01,-5.025260925292968750e+01,-4.943426895141601562e+01,-4.857751464843750000e+01,-5.341139984130859375e+01,-4.579211425781250000e+01,-5.120512390136718750e+01,-4.892606353759765625e+01,-5.041430664062500000e+01,-4.787606430053710938e+01,-4.907916641235351562e+01,-5.050385284423828125e+01,-4.842959594726562500e+01,-4.690748596191406250e+01,-4.935947799682617188e+01,-4.863970184326171875e+01,-5.170690155029296875e+01,-4.520394515991210938e+01,-4.912593841552734375e+01,-4.812783813476562500e+01,-4.797664642333984375e+01,-5.013973999023437500e+01,-4.365117645263671875e+01,-4.664574432373046875e+01,-4.672742080688476562e+01,-4.774209213256835938e+01,-4.922451782226562500e+01,-4.736093139648437500e+01,-5.068682861328125000e+01,-4.191421127319335938e+01,-5.131253814697265625e+01,-4.290465927124023438e+01,-4.613932037353515625e+01,-3.834830093383789062e+01,-4.844062805175781250e+01,-4.412674713134765625e+01,-4.544639587402343750e+01,-4.969083404541015625e+01,-4.515235900878906250e+01,-4.875875091552734375e+01,-4.489281082153320312e+01,-5.041960906982421875e+01,-4.799600982666015625e+01,-4.998221588134765625e+01,-5.069965362548828125e+01,-4.613381958007812500e+01,-5.127091598510742188e+01,-4.778562164306640625e+01,-4.781349945068359375e+01,-4.923071289062500000e+01,-5.148947906494140625e+01,-4.739072036743164062e+01,-4.769766998291015625e+01,-4.972706604003906250e+01,-4.738036727905273438e+01,-4.840342712402343750e+01,-4.936653518676757812e+01,-5.137133789062500000e+01,-5.101406860351562500e+01,-4.964369201660156250e+01,-4.848915863037109375e+01,-4.764623260498046875e+01,-5.052483367919921875e+01,-4.580310440063476562e+01,-4.988483428955078125e+01,-4.652090072631835938e+01,-5.195542144775390625e+01,-4.886423492431640625e+01,-5.134918594360351562e+01,-4.750209045410156250e+01,-4.726841735839843750e+01,-4.950530242919921875e+01,-4.854750442504882812e+01,-4.828152465820312500e+01,-4.844543075561523438e+01,-4.876433181762695312e+01,-4.714239501953125000e+01,-4.929674911499023438e+01,-4.718104553222656250e+01,-4.949048995971679688e+01
-4.708167266845703125e+01,-4.361141586303710938e+01,-4.118066024780273438e+01,-4.396528244018554688e+01,-4.605157089233398438e+01,-4.698812103271484375e+01,-4.657532501220703125e+01,-4.520302200317382812e+01,-4.968333435058593750e+01,-4.696664428710937500e+01,-4.446479797363281250e+01,-4.758515930175781250e+01,-4.321605300903320312e+01,-4.623948669433593750e+01,-4.970218658447265625e+01,-5.456166458129882812e+01,-4.907169342041015625e+01,-5.269699478149414062e+01,-5.187924957275390625e+01,-4.723459243774414062e+01,-4.523082733154296875e+01,-5.332509613037109375e+01,-5.731761169433593750e+01,-4.852231979370117188e+01,-5.507522964477539062e+01,-5.189558410644531250e+01,-4.883036804199218750e+01,-5.405401229858398438e+01,-5.859155654907226562e+01,-5.179872894287109375e+01,-5.135778045654296875e+01,-5.225246047973632812e+01,-5.231055068969726562e+01,-4.253051757812500000e+01,-5.068288040161132812e+01,-5.207542419433593750e+01,-6.220919418334960938e+01,-4.958510589599609375e+01,-5.366091537475585938e+01,-4.999390411376953125e+01,-5.201605224609375000e+01,-4.384027481079101562e+01,-4.628170776367187500e+01,-4.524879455566406250e+01,-3.911944961547851562e+01,-5.402688980102539062e+01,-4.563438415527343750e+01,-4.548200988769531250e+01,-3.588641357421875000e+01,-4.491230773925781250e+01,-4.276108551025390625e+01,-3.819347381591796875e+01,-4.354571533203125000e+01,-4.338449096679687500e+01,-4.497989654541015625e+01,-4.534148406982421875e+01,-4.509741210937500000e+01,-4.429360580444335938e+01,-4.372576904296875000e+01,-4.311576080322265625e+01,-4.418905639648437500e+01,-4.691633224487304688e+01,-4.438640594482421875e+01,-4.401486968994140625e+01,-4.005820465087890625e+01,-4.818998718261718750e+01,-4.909867477416992188e+01,-4.652640914916992188e+01,-4.351642608642578125e+01,-3.952765655517578125e+01,-4.081317138671875000e+01,-4.350516128540039062e+01,-4.591310119628906250e+01,-4.313049316406250000e+01,-4.323683929443359375e+01,-4.242526245117187500e+01,-4.197753143310546875e+01,-4.253051376342773438e+01,-4.194153594970703125e+01,-4.040897369384765625e+01,-3.960153961181640625e+01,-3.989881134033203125e+01,-4.361286926269531250e+01,-4.229477691650390625e+01,-4.220002746582031250e+01,-4.181827545166015625e+01,-4.143582534790039062e+01,-4.158189392089843750e+01,-3.905294799804687500e+01,-4.028849029541015625e+01,-4.193750381469726562e+01,-4.319426345825195312e+01,-4.057509613037109375e+01,-4.025617218017578125e+01,-4.673060226440429688e+01
-4.990559387207031250e+01,-4.316012573242187500e+01,-4.315636062622070312e+01,-4.119818115234375000e+01,-4.891601562500000000e+01,-4.494779205322265625e+01,-4.722514724731445312e+01,-4.602967071533203125e+01,-4.837288284301757812e+01,-4.630729675292968750e+01,-4.795714569091796875e+01,-4.960948181152343750e+01,-4.308334732055664062e+01,-4.365544891357421875e+01,-4.810444641113281250e+01,-5.420475387573242188e+01,-5.377628326416015625e+01,-5.675308609008789062e+01,-5.024139404296875000e+01,-4.687716674804687500e+01,-4.520888137817382812e+01,-5.086239242553710938e+01,-5.385777664184570312e+01,-4.725594329833984375e+01,-5.579009246826171875e+01,-5.404680633544921875e+01,-5.265746307373046875e+01,-5.122519683837890625e+01,-5.900122451782226562e+01,-5.151446914672851562e+01,-5.748638153076171875e+01,-5.151041030883789062e+01,-4.741182708740234375e+01,-4.326162719726562500e+01,-4.842428970336914062e+01,-5.221199798583984375e+01,-5.607216262817382812e+01,-5.458499908447265625e+01,-5.263837432861328125e+01,-5.958932113647460938e+01,-5.486383056640625000e+01,-4.642322540283203125e+01,-4.398674774169921875e+01,-4.302038955688476562e+01,-4.221674346923828125e+01,-5.091954040527343750e+01,-4.774128723144531250e+01,-4.483259582519531250e+01,-4.115765380859375000e+01,-4.692231369018554688e+01,-4.178585815429687500e+01,-3.898166656494140625e+01,-4.448331069946289062e+01,-4.256960678100585938e+01,-4.531658935546875000e+01,-4.442572021484375000e+01,-4.553292083740234375e+01,-4.556454467773437500e+01,-4.372610473632812500e+01,-4.472457122802734375e+01,-4.183623123168945312e+01,-4.541550445556640625e+01,-4.669538497924804688e+01,-4.440784454345703125e+01,-4.056287384033203125e+01,-4.682961273193359375e+01,-4.976998519897460938e+01,-4.654656219482421875e+01,-4.420937347412109375e+01,-3.795605087280273438e+01,-3.813714981079101562e+01,-4.244882202148437500e+01,-4.601199722290039062e+01,-4.370230102539062500e+01,-4.169546508789062500e+01,-4.157867050170898438e+01,-4.084673309326171875e+01,-4.527751159667968750e+01,-4.286228942871093750e+01,-3.957133865356445312e+01,-3.968282318115234375e+01,-4.012884902954101562e+01,-4.312532043457031250e+01,-4.349729156494140625e+01,-4.217546081542968750e+01,-4.171697616577148438e+01,-4.036964416503906250e+01,-4.184162902832031250e+01,-3.930737304687500000e+01,-4.058487701416015625e+01,-4.190211868286132812e+01,-4.141183090209960938e+01,-4.273300933837890625e+01,-4.032751464843750000e+01,-4.518019104003906250e+01
-5.512856674194335938e+01,-5.187798309326171875e+01,-4.868122863769531250e+01,-4.663075256347656250e+01,-5.267063903808593750e+01,-5.207468414306640625e+01,-5.150942611694335938e+01,-5.368949127197265625e+01,-5.107484054565429688e+01,-5.172277832031250000e+01,-4.943836593627929688e+01,-5.371399688720703125e+01,-4.669967269897460938e+01,-4.278964996337890625e+01,-4.767996215820312500e+01,-5.508998107910156250e+01,-5.658755493164062500e+01,-5.473913955688476562e+01,-4.971640777587890625e+01,-5.087686538696289062e+01,-4.432817459106445312e+01,-4.677123260498046875e+01,-4.857425689697265625e+01,-5.468069458007812500e+01,-5.235543823242187500e+01,-5.068672180175781250e+01,-5.099035644531250000e+01,-5.219398498535156250e+01,-4.135441970825195312e+01,-5.323714828491210938e+01,-5.461137390136718750e+01,-5.461447906494140625e+01,-5.345989227294921875e+01,-4.687257385253906250e+01,-5.533425140380859375e+01,-5.545240020751953125e+01,-5.422028350830078125e+01,-5.417308425903320312e+01,-5.629537963867187500e+01,-5.439438629150390625e+01,-5.461618041992187500e+01,-4.378833770751953125e+01,-4.844019317626953125e+01,-5.107826232910156250e+01,-4.044708251953125000e+01,-5.182620239257812500e+01,-4.736698150634765625e+01,-4.359357833862304688e+01,-5.114596557617187500e+01,-5.172190093994140625e+01,-4.434155273437500000e+01,-4.199029159545898438e+01,-5.296086502075195312e+01,-4.976448822021484375e+01,-5.884805297851562500e+01,-5.186863708496093750e+01,-5.093955993652343750e+01,-5.343153381347656250e+01,-4.869133758544921875e+01,-4.560620880126953125e+01,-4.928868103027343750e+01,-5.090483856201171875e+01,-4.756226348876953125e+01,-4.990746307373046875e+01,-4.545303726196289062e+01,-4.641634750366210938e+01,-5.025942993164062500e+01,-5.127642059326171875e+01,-5.537850952148437500e+01,-4.407613372802734375e+01,-4.121198272705078125e+01,-3.909321212768554688e+01,-4.789762115478515625e+01,-4.051996231079101562e+01,-5.009688568115234375e+01,-5.222048187255859375e+01,-4.636330795288085938e+01,-5.498368453979492188e+01,-4.819307708740234375e+01,-4.613891220092773438e+01,-4.519609069824218750e+01,-3.820629119873046875e+01,-5.206381988525390625e+01,-5.083517837524414062e+01,-4.855031585693359375e+01,-4.376990890502929688e+01,-4.560128021240234375e+01,-4.934888839721679688e+01,-4.539321899414062500e+01,-5.009019470214843750e+01,-4.922644805908203125e+01,-4.959044647216796875e+01,-4.810980224609375000e+01,-4.891538238525390625e+01,-4.726712799072265625e+01
-6.668827056884765625e+01,-5.021678161621093750e+01,-4.610335540771484375e+01,-4.966191101074218750e+01,-5.388519287109375000e+01,-4.999905395507812500e+01,-4.920355224609375000e+01,-5.057195663452148438e+01,-5.032641601562500000e+01,-4.906779479980468750e+01,-4.028762054443359375e+01,-5.100307464599609375e+01,-4.739471435546875000e+01,-4.710557937622070312e+01,-4.490391921997070312e+01,-5.439953231811523438e+01,-5.503754806518554688e+01,-4.633971405029296875e+01,-4.809376144409179688e+01,-4.089414215087890625e+01,-4.109281921386718750e+01,-4.838497543334960938e+01,-4.934454345703125000e+01,-4.801111602783203125e+01,-4.677226257324218750e+01,-4.171297836303710938e+01,-4.209116744995117188e+01,-3.631967926025390625e+01,-2.610066986083984375e+01,-4.708927154541015625e+01,-5.779114913940429688e+01,-6.184101104736328125e+01,-6.467098236083984375e+01,-3.974117279052734375e+01,-5.180599594116210938e+01,-4.883265686035156250e+01,-4.577896881103515625e+01,-4.865890884399414062e+01,-4.675688934326171875e+01,-4.243810272216796875e+01,-4.288801574707031250e+01,-2.851197242736816406e+01,-4.012946319580078125e+01,-4.877270889282226562e+01,-3.710645294189453125e+01,-4.246775817871093750e+01,-3.376805114746093750e+01,-3.359235382080078125e+01,-4.966156768798828125e+01,-4.975424575805664062e+01,-4.318321990966796875e+01,-4.224150085449218750e+01,-4.915564727783203125e+01,-4.979813385009765625e+01,-4.634653854370117188e+01,-4.580225753784179688e+01,-4.823117065429687500e+01,-4.452335739135742188e+01,-4.910717773437500000e+01,-4.254328918457031250e+01,-5.884044265747070312e+01,-3.387725067138671875e+01,-3.510456848144531250e+01,-4.850037384033203125e+01,-4.069971084594726562e+01,-4.149976348876953125e+01,-3.415026855468750000e+01,-2.963068771362304688e+01,-2.693266296386718750e+01,-2.657126235961914062e+01,-3.451285171508789062e+01,-2.914588165283203125e+01,-2.793936157226562500e+01,-2.747550201416015625e+01,-4.826682662963867188e+01,-5.353192138671875000e+01,-4.056149291992187500e+01,-4.147373962402343750e+01,-3.357853698730468750e+01,-3.030477714538574219e+01,-3.238863754272460938e+01,-2.631810951232910156e+01,-4.720807647705078125e+01,-5.299922180175781250e+01,-4.478971862792968750e+01,-3.973117065429687500e+01,-3.832795715332031250e+01,-4.486790466308593750e+01,-4.170854187011718750e+01,-3.786157608032226562e+01,-4.072148132324218750e+01,-5.171809387207031250e+01,-4.540570831298828125e+01,-4.085735321044921875e+01,-4.493738555908203125e+01
-5.660440826416015625e+01,-4.536881637573242188e+01,-5.001976776123046875e+01,-4.649119186401367188e+01,-5.361105346679687500e+01,-5.293368911743164062e+01,-5.581224060058593750e+01,-4.761430358886718750e+01,-5.007458877563476562e+01,-3.792505645751953125e+01,-2.982125091552734375e+01,-5.465570831298828125e+01,-4.614636230468750000e+01,-3.886617660522460938e+01,-4.860277557373046875e+01,-4.458679199218750000e+01,-4.668247985839843750e+01,-3.035370635986328125e+01,-2.310624885559082031e+01,-2.836408805847167969e+01,-2.670502662658691406e+01,-2.465387535095214844e+01,-2.032341384887695312e+01,-1.979947090148925781e+01,-1.933734893798828125e+01,-1.867656326293945312e+01,-1.849396514892578125e+01,-1.597557640075683594e+01,-1.777707481384277344e+01,-4.214127349853515625e+01,-4.870064926147460938e+01,-5.177442169189453125e+01,-5.354253768920898438e+01,-2.411652565002441406e+01,-2.018592643737792969e+01,-1.855889701843261719e+01,-1.932592582702636719e+01,-2.029127693176269531e+01,-1.935696220397949219e+01,-1.750891876220703125e+01,-1.628984642028808594e+01,-1.887195587158203125e+01,-3.748564529418945312e+01,-4.386241912841796875e+01,-2.407530593872070312e+01,-1.831831550598144531e+01,-1.790059661865234375e+01,-2.761906433105468750e+01,-4.892627716064453125e+01,-5.034412002563476562e+01,-4.122325897216796875e+01,-2.019617652893066406e+01,-1.920963859558105469e+01,-1.917845535278320312e+01,-1.962133216857910156e+01,-2.006156730651855469e+01,-1.974018859863281250e+01,-1.822517395019531250e+01,-1.392757320404052734e+01,-1.328752899169921875e+01,-1.309308147430419922e+01,-1.505706214904785156e+01,-3.029997444152832031e+01,-4.895533752441406250e+01,-2.953683853149414062e+01,-1.750707817077636719e+01,-1.696269989013671875e+01,-1.733343887329101562e+01,-1.803438758850097656e+01,-1.910116195678710938e+01,-2.892757415771484375e+01,-2.260272789001464844e+01,-1.689641952514648438e+01,-2.172998428344726562e+01,-4.962570190429687500e+01,-4.489459609985351562e+01,-2.262877655029296875e+01,-1.759459686279296875e+01,-1.720864295959472656e+01,-1.750854110717773438e+01,-1.695596313476562500e+01,-2.004534912109375000e+01,-4.586237716674804688e+01,-5.196318435668945312e+01,-3.258876037597656250e+01,-1.703875350952148438e+01,-1.280048751831054688e+01,-1.232851886749267578e+01,-1.308213424682617188e+01,-1.356134223937988281e+01,-1.453039932250976562e+01,-1.644951629638671875e+01,-2.346836090087890625e+01,-2.101563453674316406e+01,-4.359938049316406250e+01
-5.293488311767578125e+01,-4.662094116210937500e+01,-4.280860137939453125e+01,-4.125956726074218750e+01,-4.972856140136718750e+01,-5.025569152832031250e+01,-5.767013549804687500e+01,-4.999739074707031250e+01,-3.812152099609375000e+01,-2.789603042602539062e+01,-2.242428207397460938e+01,-5.838780975341796875e+01,-4.631424713134765625e+01,-3.223821258544921875e+01,-3.646671295166015625e+01,-4.208695983886718750e+01,-3.105010986328125000e+01,-1.564475822448730469e+01,-1.680488014221191406e+01,-2.726479721069335938e+01,-2.028909683227539062e+01,-1.209580135345458984e+01,-1.149128341674804688e+01,-1.143456268310546875e+01,-1.230224895477294922e+01,-1.761478042602539062e+01,-1.188382816314697266e+01,-1.228583908081054688e+01,-2.181298065185546875e+01,-4.226804351806640625e+01,-5.047246932983398438e+01,-4.880229949951171875e+01,-4.558509063720703125e+01,-1.692643928527832031e+01,-1.175040912628173828e+01,-1.232343769073486328e+01,-1.244752311706542969e+01,-1.251350116729736328e+01,-1.283225631713867188e+01,-1.419604301452636719e+01,-1.598701858520507812e+01,-2.222969818115234375e+01,-4.588226699829101562e+01,-4.908033752441406250e+01,-2.002638626098632812e+01,-1.545295238494873047e+01,-1.954309082031250000e+01,-3.175860214233398438e+01,-4.852428436279296875e+01,-5.498134613037109375e+01,-3.681575775146484375e+01,-1.554960060119628906e+01,-1.619480514526367188e+01,-1.616592216491699219e+01,-1.599314403533935547e+01,-1.577298736572265625e+01,-1.451544380187988281e+01,-1.290034484863281250e+01,-1.018203163146972656e+01,-1.008575820922851562e+01,-1.076804542541503906e+01,-1.468974685668945312e+01,-3.445507812500000000e+01,-4.640746307373046875e+01,-2.521503257751464844e+01,-1.696461486816406250e+01,-1.945514106750488281e+01,-2.220763587951660156e+01,-2.564906120300292969e+01,-2.614734458923339844e+01,-3.432440567016601562e+01,-2.726406860351562500e+01,-2.187842750549316406e+01,-2.734320449829101562e+01,-5.136307144165039062e+01,-4.647198486328125000e+01,-1.793918037414550781e+01,-1.544550228118896484e+01,-1.962372589111328125e+01,-2.236713027954101562e+01,-2.036583900451660156e+01,-2.454800796508789062e+01,-5.262991333007812500e+01,-5.130698013305664062e+01,-2.951807594299316406e+01,-1.594042205810546875e+01,-1.152755832672119141e+01,-1.146107482910156250e+01,-1.301995086669921875e+01,-1.388836669921875000e+01,-1.099118804931640625e+01,-9.412540435791015625e+00,-9.088062286376953125e+00,-1.283663749694824219e+01,-4.461135864257812500e+01
-5.384509277343750000e+01,-4.715842819213867188e+01,-3.186801528930664062e+01,-3.152668571472167969e+01,-5.173615264892578125e+01,-4.687007522583007812e+01,-4.395244598388671875e+01,-2.443499183654785156e+01,-1.455124664306640625e+01,-1.143189048767089844e+01,-1.942977905273437500e+01,-4.401589202880859375e+01,-3.731150054931640625e+01,-1.388162803649902344e+01,-8.352899551391601562e+00,-7.569269180297851562e+00,-8.595450401306152344e+00,-1.128300666809082031e+01,-2.167856025695800781e+01,-2.962487030029296875e+01,-1.751426124572753906e+01,-1.097703361511230469e+01,-1.403517055511474609e+01,-1.414988327026367188e+01,-1.591765022277832031e+01,-2.634099006652832031e+01,-1.569361495971679688e+01,-1.886157035827636719e+01,-3.437937927246093750e+01,-4.756007766723632812e+01,-5.537865829467773438e+01,-4.804074478149414062e+01,-4.643664550781250000e+01,-1.501612663269042969e+01,-1.434059715270996094e+01,-1.714758110046386719e+01,-1.661311340332031250e+01,-1.586131286621093750e+01,-1.725563240051269531e+01,-2.195724487304687500e+01,-2.791395950317382812e+01,-3.063939094543457031e+01,-4.264629745483398438e+01,-5.663843536376953125e+01,-2.104177093505859375e+01,-2.305127716064453125e+01,-3.255839920043945312e+01,-4.095565032958984375e+01,-5.176358795166015625e+01,-6.085665893554687500e+01,-3.796460723876953125e+01,-1.890221977233886719e+01,-2.454870796203613281e+01,-2.441607666015625000e+01,-2.359706687927246094e+01,-2.274504280090332031e+01,-2.025298309326171875e+01,-1.859447860717773438e+01,-1.711026763916015625e+01,-1.802779197692871094e+01,-1.964978027343750000e+01,-2.354644012451171875e+01,-3.687903213500976562e+01,-4.940066146850585938e+01,-2.531433486938476562e+01,-2.648764991760253906e+01,-3.530224990844726562e+01,-4.087445831298828125e+01,-4.450576782226562500e+01,-3.341512298583984375e+01,-2.776979827880859375e+01,-3.158788681030273438e+01,-4.016873168945312500e+01,-4.046880722045898438e+01,-4.907112884521484375e+01,-4.631665039062500000e+01,-1.866015625000000000e+01,-2.446535491943359375e+01,-3.580838012695312500e+01,-4.629649734497070312e+01,-3.682682037353515625e+01,-3.609944915771484375e+01,-5.390219879150390625e+01,-5.141262435913085938e+01,-2.909199333190917969e+01,-2.267410278320312500e+01,-2.011421966552734375e+01,-2.252149009704589844e+01,-2.449814987182617188e+01,-2.696469497680664062e+01,-1.836818122863769531e+01,-1.304714202880859375e+01,-6.697187423706054688e+00,-1.136823081970214844e+01,-4.627270126342773438e+01
-6.205838012695312500e+01,-5.569108200073242188e+01,-2.446296119689941406e+01,-2.464893722534179688e+01,-4.119940185546875000e+01,-4.242436981201171875e+01,-3.353236389160156250e+01,-1.217611026763916016e+01,-9.934247016906738281e+00,-1.155815696716308594e+01,-2.493785095214843750e+01,-4.626751708984375000e+01,-3.546327972412109375e+01,-6.775016784667968750e+00,-4.229055404663085938e+00,-4.865271568298339844e+00,-7.719468116760253906e+00,-1.905979919433593750e+01,-3.450941467285156250e+01,-4.354534149169921875e+01,-1.995867347717285156e+01,-2.622812843322753906e+01,-3.542522048950195312e+01,-3.640795516967773438e+01,-3.802277374267578125e+01,-3.936278533935546875e+01,-3.695783233642578125e+01,-4.234119033813476562e+01,-5.091993713378906250e+01,-5.776635360717773438e+01,-6.220697021484375000e+01,-5.760829925537109375e+01,-5.707746124267578125e+01,-2.044625091552734375e+01,-3.397918701171875000e+01,-4.040046691894531250e+01,-3.986225891113281250e+01,-3.816878509521484375e+01,-3.924798202514648438e+01,-4.510511779785156250e+01,-5.206538009643554688e+01,-4.677284240722656250e+01,-4.268273162841796875e+01,-5.535805511474609375e+01,-2.805274200439453125e+01,-4.331909942626953125e+01,-4.081925964355468750e+01,-4.830203247070312500e+01,-5.494023132324218750e+01,-7.083470153808593750e+01,-3.846405792236328125e+01,-2.787129783630371094e+01,-5.749176788330078125e+01,-5.466667938232421875e+01,-4.894306945800781250e+01,-4.984050369262695312e+01,-4.549818801879882812e+01,-4.249144744873046875e+01,-3.935511779785156250e+01,-4.762665557861328125e+01,-5.307358169555664062e+01,-4.676182556152343750e+01,-3.701267242431640625e+01,-6.114989089965820312e+01,-2.929322814941406250e+01,-3.967607116699218750e+01,-5.628407287597656250e+01,-4.699961853027343750e+01,-4.165754699707031250e+01,-2.966886520385742188e+01,-3.145427513122558594e+01,-3.926948547363281250e+01,-4.963809967041015625e+01,-5.072726821899414062e+01,-6.445714569091796875e+01,-5.241057205200195312e+01,-2.406791496276855469e+01,-4.414605331420898438e+01,-4.692005157470703125e+01,-5.708702468872070312e+01,-4.876226425170898438e+01,-4.998070526123046875e+01,-5.852391433715820312e+01,-5.913415145874023438e+01,-3.170426940917968750e+01,-3.415177154541015625e+01,-3.622482299804687500e+01,-4.870428466796875000e+01,-3.728765869140625000e+01,-5.056148910522460938e+01,-4.483090972900390625e+01,-3.201477813720703125e+01,-1.731223297119140625e+01,-2.067554664611816406e+01,-4.628993225097656250e+01
-5.775801849365234375e+01,-5.560501861572265625e+01,-1.951842498779296875e+01,-1.004476833343505859e+01,-1.262050247192382812e+01,-1.143122768402099609e+01,-1.005600166320800781e+01,-7.936550140380859375e+00,-1.532682418823242188e+01,-2.236534118652343750e+01,-3.198165130615234375e+01,-5.690662765502929688e+01,-3.830352020263671875e+01,-7.192147254943847656e+00,-1.101424980163574219e+01,-1.334319686889648438e+01,-1.794000625610351562e+01,-2.843849945068359375e+01,-4.862534332275390625e+01,-4.907374572753906250e+01,-2.340336418151855469e+01,-4.464886093139648438e+01,-5.131717300415039062e+01,-4.950942230224609375e+01,-5.218885040283203125e+01,-4.108803939819335938e+01,-5.660711669921875000e+01,-4.427551651000976562e+01,-4.481323623657226562e+01,-5.336800003051757812e+01,-5.038999176025390625e+01,-5.626306152343750000e+01,-6.029076385498046875e+01,-2.353933525085449219e+01,-4.802230834960937500e+01,-5.351198196411132812e+01,-5.542758941650390625e+01,-5.546960067749023438e+01,-5.371679687500000000e+01,-4.993055725097656250e+01,-5.075077819824218750e+01,-3.374283218383789062e+01,-4.268523788452148438e+01,-5.545806884765625000e+01,-3.119698715209960938e+01,-4.859134292602539062e+01,-3.835929107666015625e+01,-4.487164306640625000e+01,-5.592232131958007812e+01,-6.237553405761718750e+01,-3.972615814208984375e+01,-2.926068496704101562e+01,-5.352145385742187500e+01,-5.890824508666992188e+01,-5.248209762573242188e+01,-5.253655242919921875e+01,-5.041895675659179688e+01,-5.083802032470703125e+01,-3.605395126342773438e+01,-4.827112579345703125e+01,-4.538941955566406250e+01,-4.522753906250000000e+01,-3.485327529907226562e+01,-6.271399688720703125e+01,-3.027545356750488281e+01,-3.772076797485351562e+01,-5.370636749267578125e+01,-4.338928222656250000e+01,-4.061662292480468750e+01,-3.483043289184570312e+01,-3.667918014526367188e+01,-2.907955169677734375e+01,-4.484088134765625000e+01,-4.317193984985351562e+01,-6.376407623291015625e+01,-5.293875503540039062e+01,-2.627200317382812500e+01,-4.695573425292968750e+01,-4.628405761718750000e+01,-5.218628692626953125e+01,-4.839133834838867188e+01,-4.290282821655273438e+01,-5.259000396728515625e+01,-5.783124542236328125e+01,-3.269239425659179688e+01,-3.267850112915039062e+01,-4.065233230590820312e+01,-4.879506301879882812e+01,-3.869070816040039062e+01,-5.471038055419921875e+01,-5.311594009399414062e+01,-3.868528366088867188e+01,-2.677147483825683594e+01,-4.026575469970703125e+01,-5.148118209838867188e+01
