-4.083623123168945312e+01,-4.467715454101562500e+01,-3.991458511352539062e+01,-5.201938629150390625e+01,-5.813848114013671875e+01,-5.121615600585937500e+01,-2.685749244689941406e+01,-2.289490890502929688e+01,-4.112649536132812500e+01,-5.564357376098632812e+01,-5.034313201904296875e+01,-5.409875869750976562e+01,-6.352151107788085938e+01,-5.310953140258789062e+01,-3.808126068115234375e+01,-2.052507591247558594e+01,-3.503207778930664062e+01,-3.532059478759765625e+01,-3.294561004638671875e+01,-3.520944595336914062e+01
-4.489421463012695312e+01,-3.885487747192382812e+01,-4.276370239257812500e+01,-5.104795074462890625e+01,-5.667568588256835938e+01,-4.841896057128906250e+01,-2.517938041687011719e+01,-3.001971817016601562e+01,-4.561566162109375000e+01,-5.406737518310546875e+01,-4.847828674316406250e+01,-4.973438262939453125e+01,-6.041912841796875000e+01,-5.003800964355468750e+01,-4.126533508300781250e+01,-3.057634353637695312e+01,-3.990315628051757812e+01,-5.294446182250976562e+01,-3.856847000122070312e+01,-4.966915512084960938e+01
-4.668437194824218750e+01,-3.455545043945312500e+01,-4.280580520629882812e+01,-4.642628479003906250e+01,-5.975747299194335938e+01,-4.642613220214843750e+01,-2.515838050842285156e+01,-3.858562088012695312e+01,-4.857408142089843750e+01,-4.389579391479492188e+01,-4.750315093994140625e+01,-4.327983093261718750e+01,-6.517099761962890625e+01,-5.066543197631835938e+01,-4.942528533935546875e+01,-4.204197692871093750e+01,-5.091356658935546875e+01,-6.357178115844726562e+01,-3.956554031372070312e+01,-5.599324035644531250e+01
-5.210645294189453125e+01,-3.481576538085937500e+01,-3.295330810546875000e+01,-4.892279434204101562e+01,-5.663197708129882812e+01,-4.457282257080078125e+01,-2.659843254089355469e+01,-4.076134109497070312e+01,-2.995769119262695312e+01,-2.405095100402832031e+01,-2.812711715698242188e+01,-3.514355468750000000e+01,-6.486853790283203125e+01,-5.494952774047851562e+01,-4.964102172851562500e+01,-4.431873321533203125e+01,-5.313382339477539062e+01,-5.809887695312500000e+01,-3.956858062744140625e+01,-4.602435302734375000e+01
-5.128961944580078125e+01,-4.524854278564453125e+01,-3.412252044677734375e+01,-5.355540084838867188e+01,-6.041334915161132812e+01,-4.606577682495117188e+01,-2.818849182128906250e+01,-3.573529815673828125e+01,-2.057289695739746094e+01,-2.152503776550292969e+01,-2.160837936401367188e+01,-3.406433868408203125e+01,-6.702912139892578125e+01,-5.780466079711914062e+01,-5.267311096191406250e+01,-4.478536987304687500e+01,-5.006112670898437500e+01,-5.405988693237304688e+01,-3.257777023315429688e+01,-2.890180397033691406e+01
-5.043589782714843750e+01,-5.232770538330078125e+01,-4.419124221801757812e+01,-5.111232757568359375e+01,-5.798879623413085938e+01,-4.537210464477539062e+01,-3.087106323242187500e+01,-1.999081230163574219e+01,-2.055868721008300781e+01,-3.021351432800292969e+01,-2.563781356811523438e+01,-3.654853057861328125e+01,-6.868589019775390625e+01,-5.285281372070312500e+01,-4.961310958862304688e+01,-3.841872024536132812e+01,-4.403240966796875000e+01,-4.318663024902343750e+01,-2.709864807128906250e+01,-2.079138946533203125e+01
-5.643738937377929688e+01,-5.507580947875976562e+01,-5.299532318115234375e+01,-5.567178344726562500e+01,-5.939525604248046875e+01,-5.059490966796875000e+01,-2.798561477661132812e+01,-1.607997894287109375e+01,-3.008714675903320312e+01,-4.434783935546875000e+01,-4.274633026123046875e+01,-4.418485260009765625e+01,-6.704976654052734375e+01,-5.380346679687500000e+01,-5.277469635009765625e+01,-3.869197082519531250e+01,-4.555410003662109375e+01,-4.402185821533203125e+01,-3.235621643066406250e+01,-2.602522087097167969e+01
-6.261372375488281250e+01,-4.957184219360351562e+01,-5.519739151000976562e+01,-5.488769149780273438e+01,-6.466646575927734375e+01,-5.599270248413085938e+01,-2.540724563598632812e+01,-1.865542030334472656e+01,-3.926198959350585938e+01,-4.346106719970703125e+01,-4.401795959472656250e+01,-4.788350296020507812e+01,-6.362139511108398438e+01,-5.482735443115234375e+01,-5.330130767822265625e+01,-4.003902435302734375e+01,-5.521252059936523438e+01,-5.708184814453125000e+01,-4.831562042236328125e+01,-3.931744384765625000e+01
-5.891064453125000000e+01,-4.649833679199218750e+01,-5.644602966308593750e+01,-5.879218292236328125e+01,-6.608131408691406250e+01,-5.129309082031250000e+01,-2.867626953125000000e+01,-2.932124900817871094e+01,-3.917910003662109375e+01,-3.968458557128906250e+01,-4.640737915039062500e+01,-4.432616424560546875e+01,-6.314551162719726562e+01,-5.929296112060546875e+01,-5.326448440551757812e+01,-4.931307601928710938e+01,-5.586311340332031250e+01,-6.286749267578125000e+01,-4.921088409423828125e+01,-5.324648284912109375e+01
-5.787284469604492188e+01,-4.804710769653320312e+01,-4.435800933837890625e+01,-5.537261199951171875e+01,-6.144189071655273438e+01,-4.855789184570312500e+01,-3.231091690063476562e+01,-3.682577896118164062e+01,-3.379516220092773438e+01,-2.382909393310546875e+01,-3.229169845581054688e+01,-3.885153961181640625e+01,-6.588321685791015625e+01,-5.581558227539062500e+01,-5.290111923217773438e+01,-5.363721084594726562e+01,-5.655583190917968750e+01,-6.219439315795898438e+01,-5.104138946533203125e+01,-5.766581726074218750e+01
-6.687941741943359375e+01,-5.630738449096679688e+01,-4.359135437011718750e+01,-5.653952789306640625e+01,-5.915005874633789062e+01,-5.264982604980468750e+01,-3.628632354736328125e+01,-4.071748733520507812e+01,-2.261314201354980469e+01,-1.950573921203613281e+01,-2.362751960754394531e+01,-4.029969787597656250e+01,-6.287938690185546875e+01,-5.361286926269531250e+01,-5.336075973510742188e+01,-5.504766082763671875e+01,-6.351964569091796875e+01,-6.065859603881835938e+01,-4.393785858154296875e+01,-4.493314361572265625e+01
-6.399024963378906250e+01,-5.870222473144531250e+01,-4.869544982910156250e+01,-5.326424789428710938e+01,-6.151280212402343750e+01,-5.448183822631835938e+01,-3.560200500488281250e+01,-2.877132415771484375e+01,-1.882268333435058594e+01,-2.572455978393554688e+01,-2.523434448242187500e+01,-4.615732574462890625e+01,-6.421876525878906250e+01,-5.243596649169921875e+01,-5.323403930664062500e+01,-5.281410217285156250e+01,-5.644731903076171875e+01,-5.180047225952148438e+01,-3.381255722045898438e+01,-3.091490554809570312e+01
-6.359915924072265625e+01,-6.095856094360351562e+01,-5.591457366943359375e+01,-5.580211257934570312e+01,-6.073371887207031250e+01,-5.402518844604492188e+01,-3.614808654785156250e+01,-2.169033050537109375e+01,-2.490849876403808594e+01,-3.956587219238281250e+01,-3.897196197509765625e+01,-4.989846420288085938e+01,-6.865045928955078125e+01,-5.602532196044921875e+01,-5.303193283081054688e+01,-4.614333343505859375e+01,-4.892360687255859375e+01,-4.563705062866210938e+01,-3.603638839721679688e+01,-3.066258621215820312e+01
-6.364710998535156250e+01,-5.127859497070312500e+01,-5.738647842407226562e+01,-6.176894378662109375e+01,-6.236375045776367188e+01,-5.203797912597656250e+01,-3.285820770263671875e+01,-2.062142181396484375e+01,-3.356288146972656250e+01,-4.056773376464843750e+01,-4.867860412597656250e+01,-5.198484802246093750e+01,-6.423559570312500000e+01,-6.061518096923828125e+01,-5.330558013916015625e+01,-4.591608810424804688e+01,-5.164658355712890625e+01,-5.058847808837890625e+01,-5.020169830322265625e+01,-4.039519500732421875e+01
-6.465104675292968750e+01,-4.819704818725585938e+01,-5.351329040527343750e+01,-5.444860076904296875e+01,-5.809687805175781250e+01,-5.221125030517578125e+01,-3.221800231933593750e+01,-2.807863235473632812e+01,-4.031173324584960938e+01,-3.777940750122070312e+01,-4.775780105590820312e+01,-5.049178314208984375e+01,-6.549053955078125000e+01,-5.400747680664062500e+01,-5.667211151123046875e+01,-4.708397674560546875e+01,-5.894817352294921875e+01,-6.228942871093750000e+01,-5.739862823486328125e+01,-5.271451568603515625e+01
-6.691754150390625000e+01,-5.150382232666015625e+01,-4.519552230834960938e+01,-5.019625854492187500e+01,-6.028665161132812500e+01,-5.192572021484375000e+01,-3.698686981201171875e+01,-4.120589065551757812e+01,-3.825885009765625000e+01,-2.438596916198730469e+01,-3.414553451538085938e+01,-4.029509735107421875e+01,-6.907276916503906250e+01,-5.202583312988281250e+01,-5.386884307861328125e+01,-5.552077484130859375e+01,-6.295507049560546875e+01,-6.106332397460937500e+01,-5.853013229370117188e+01,-5.900850296020507812e+01
